"2-к квартира, 41.2 м2, 1/2 эт.",950000,23058.25,41.2,"Кремлёвская 200 м, Республика Татарстан, Казань, ул. Стахановская",https://www.avito.ru/kazan/kvartiry/2-k_kvartira_41.2_m_12_et._1638580274,2.0,   Вчера 10:31  
"2-к квартира, 72 м2, 5/14 эт.",4700000,65277.78,72.0,"Кремлёвская 200 м, г. Казань, рроспект Победы, ул. Баки урманче 10",https://www.avito.ru/kazan/kvartiry/2-k_kvartira_72_m_514_et._1436011593,14.0,   Вчера 21:36  
"2-к квартира, 64 м2, 9/10 эт.",4700000,73437.5,64.0,"Аметьево 1.7 км, ул Толбухина, 13",https://www.avito.ru/kazan/kvartiry/2-k_kvartira_64_m_910_et._827675669,10.0,   Вчера 12:19  
"2-к квартира, 60 м2, 9/10 эт.",4700000,78333.33,60.0,"Горки 200 м, ул. Рихарда Зорге д.13Б",https://www.avito.ru/kazan/kvartiry/2-k_kvartira_60_m_910_et._1449857485,10.0,   Вчера 09:26  
"2-к квартира, 78.7 м2, 3/16 эт.",4722000,60000.0,78.7,"Суконная слобода 1.2 км, Казань, Республика Татарстан, Роторная улица, 27 В, подъезд 4",https://www.avito.ru/kazan/kvartiry/2-k_kvartira_78.7_m_316_et._1436414940,16.0,   Вчера 14:57  
"2-к квартира, 59 м2, 4/19 эт.",4760000,80677.97,59.0,"Горки 4.1 км, Республика Татарстан, Казань, улица Космонавтов, 61 Г",https://www.avito.ru/kazan/kvartiry/2-k_kvartira_59_m_419_et._1537304120,19.0,   Вчера 15:54  
"2-к квартира, 54 м2, 2/10 эт.",4820000,89259.26,54.0,"Площадь Тукая 3.8 км, ул. Николая Ершова/Патриса Лумумбы, жилые дома",https://www.avito.ru/kazan/kvartiry/2-k_kvartira_54_m_210_et._1536265632,10.0,   Сегодня 09:12  
"2-к квартира, 68.8 м2, 5/10 эт.",4869000,70770.35,68.8,"Горки 2 км, Республика Татарстан, Казань, проспект Победы, 90",https://www.avito.ru/kazan/kvartiry/2-k_kvartira_68.8_m_510_et._1659628734,10.0,   Вчера 12:16  
"2-к квартира, 58 м2, 3/9 эт.",4900000,84482.76,58.0,"Площадь Тукая 1.4 км, ул Марселя Салимжанова, 17",https://www.avito.ru/kazan/kvartiry/2-k_kvartira_58_m_39_et._1041237213,9.0,   Сегодня 06:25  
"2-к квартира, 76.1 м2, 3/5 эт.",4900000,64388.96,76.1,"Кремлёвская, Старо-аракчинская 2-я 41 В",https://www.avito.ru/kazan/kvartiry/2-k_kvartira_76.1_m_35_et._1488472234,5.0,   Вчера 14:05  
"2-к квартира, 54 м2, 2/10 эт.",4900000,90740.74,54.0,"Суконная слобода 3.4 км, ул. Николая Ершова, д. 64а, корп. 2",https://www.avito.ru/kazan/kvartiry/2-k_kvartira_54_m_210_et._964766511,10.0,   Вчера 13:27  
"1-к квартира, 64 м2, 3/19 эт.",4935000,77109.38,64.0,"Суконная слобода 3.7 км, ул. Бари Галеева, стр. 1",https://www.avito.ru/kazan/kvartiry/1-k_kvartira_64_m_319_et._1290291540,19.0,   Вчера 17:07  
"1-к квартира, 45 м2, 7/16 эт.",4950000,110000.0,45.0,"Суконная слобода 200 м, Казань, Республика Татарстан, улица Качалова, 76",https://www.avito.ru/kazan/kvartiry/1-k_kvartira_45_m_716_et._1492342714,16.0,   Вчера 13:29  
"2-к квартира, 53 м2, 7/10 эт.",4950000,93396.23,53.0,"Суконная слобода 3.2 км, ул. Николая Ершова/Патриса Лумумбы, жилые дома",https://www.avito.ru/kazan/kvartiry/2-k_kvartira_53_m_710_et._1403420779,10.0,   Вчера 13:19  
"2-к квартира, 63.8 м2, 7/10 эт.",4976000,77993.73,63.8,"Суконная слобода 600 м, Спартаковская улица, 84",https://www.avito.ru/kazan/kvartiry/2-k_kvartira_63.8_m_710_et._1472656440,10.0,   Вчера 10:39  
"2-к квартира, 69.3 м2, 2/10 эт.",5070992,73174.49,69.3,"Проспект Победы 1.7 км, микрорайон Горки-3, Казань, Республика Татарстан, Дубравная улица, 2Д",https://www.avito.ru/kazan/kvartiry/2-k_kvartira_69.3_m_210_et._1019459652,10.0,   Вчера 12:49  
"2-к квартира, 66.7 м2, 13/19 эт.",5080000,76161.92,66.7,"Горки 1.4 км, Республика Татарстан, Казань, улица Профессора Камая, 10к2",https://www.avito.ru/kazan/kvartiry/2-k_kvartira_66.7_m_1319_et._1404208265,19.0,   Вчера 14:13  
"2-к квартира, 50.7 м2, 4/6 эт.",5100000,100591.72,50.7,"Суконная слобода 600 м, Казань, Республика Татарстан, улица Туфана Миннуллина, 10А",https://www.avito.ru/kazan/kvartiry/2-k_kvartira_50.7_m_46_et._1172093709,6.0,   Вчера 23:46  
"1-к квартира, 42 м2, 15/17 эт.",5100000,121428.57,42.0,"Площадь Тукая 1 км, Республика Татарстан, Казань, улица Сибгата Хакима, 44",https://www.avito.ru/kazan/kvartiry/1-k_kvartira_42_m_1517_et._1486540356,17.0,   Вчера 18:26  
"1-к квартира, 42 м2, 15/17 эт.",5100000,121428.57,42.0,"Площадь Тукая 1 км, Республика Татарстан, Казань, улица Сибгата Хакима, 44",https://www.avito.ru/kazan/kvartiry/1-k_kvartira_42_m_1517_et._1486540356,17.0,   Вчера 18:26  
"1-к квартира, 53.3 м2, 5/23 эт.",5116800,96000.0,53.3,"Суконная слобода 500 м, ул. Петербургская, д. 64",https://www.avito.ru/kazan/kvartiry/1-k_kvartira_53.3_m_523_et._1491353364,23.0,   Вчера 18:15  
"1-к квартира, 53.3 м2, 5/23 эт.",5116800,96000.0,53.3,"Суконная слобода 500 м, ул. Петербургская, д. 64",https://www.avito.ru/kazan/kvartiry/1-k_kvartira_53.3_m_523_et._1491353364,23.0,   Вчера 18:15  
"1-к квартира, 42 м2, 3/5 эт.",5200000,123809.52,42.0,"Площадь Тукая 700 м, ул. Островского, д. 86",https://www.avito.ru/kazan/kvartiry/1-k_kvartira_42_m_35_et._1429296582,5.0,   Вчера 16:57  
"1-к квартира, 43 м2, 5/14 эт.",5200000,120930.23,43.0,"Суконная слобода 900 м, ул. Чехова д. 57",https://www.avito.ru/kazan/kvartiry/1-k_kvartira_43_m_514_et._1252038941,14.0,   Вчера 16:26  
"2-к квартира, 80 м2, 8/13 эт.",5290000,66125.0,80.0,"Горки 5.6 км, Казань, Республика Татарстан, улица Натана Рахлина, 3",https://www.avito.ru/kazan/kvartiry/2-k_kvartira_80_m_813_et._1145784155,13.0,   Вчера 14:36  
"2-к квартира, 60.2 м2, 4/18 эт.",5300000,88039.87,60.2,"Горки 2.5 км, Республика Татарстан, Казань, проспект Альберта Камалеева, 34Б",https://www.avito.ru/kazan/kvartiry/2-k_kvartira_60.2_m_418_et._1635892353,18.0,   Вчера 13:24  
"2-к квартира, 70 м2, 7/12 эт.",5300000,75714.29,70.0,"Проспект Победы 1.3 км, Республика Татарстан, Казань, микрорайон Горки-3, Дубравная улица, 41к2",https://www.avito.ru/kazan/kvartiry/2-k_kvartira_70_m_712_et._1392657494,12.0,   Вчера 12:31  
"2-к квартира, 56 м2, 9/10 эт.",5399000,96410.71,56.0,"Площадь Тукая, Николая Ершова 62 В",https://www.avito.ru/kazan/kvartiry/2-k_kvartira_56_m_910_et._1111383711,10.0,   Вчера 15:14  
"2-к квартира, 54 м2, 10/11 эт.",5399000,99981.48,54.0,"Суконная слобода, Николая Ершова 62 В корп 1",https://www.avito.ru/kazan/kvartiry/2-k_kvartira_54_m_1011_et._1538549353,11.0,   Вчера 15:14  
"2-к квартира, 56 м2, 9/10 эт.",5399000,96410.71,56.0,"Площадь Тукая, Николая Ершова 62 В",https://www.avito.ru/kazan/kvartiry/2-k_kvartira_56_m_910_et._1111383711,10.0,   Вчера 15:14  
"2-к квартира, 54 м2, 10/11 эт.",5399000,99981.48,54.0,"Суконная слобода, Николая Ершова 62 В корп 1",https://www.avito.ru/kazan/kvartiry/2-k_kvartira_54_m_1011_et._1538549353,11.0,   Вчера 15:14  
"2-к квартира, 63.8 м2, 8/8 эт.",5400000,84639.5,63.8,"Суконная слобода 2.4 км, Республика Татарстан, Казань, Волочаевская улица",https://www.avito.ru/kazan/kvartiry/2-k_kvartira_63.8_m_88_et._1273395524,8.0,   Вчера 21:58  
"2-к квартира, 63 м2, 18/19 эт.",5439000,86333.33,63.0,"Площадь Тукая, Павлюхина",https://www.avito.ru/kazan/kvartiry/2-k_kvartira_63_m_1819_et._1043134235,19.0,   Вчера 15:11  
"2-к квартира, 63 м2, 18/19 эт.",5439000,86333.33,63.0,"Площадь Тукая, Павлюхина",https://www.avito.ru/kazan/kvartiry/2-k_kvartira_63_m_1819_et._1043134235,19.0,   Вчера 15:11  
"2-к квартира, 68 м2, 5/14 эт.",5599000,82338.24,68.0,"Горки 1.2 км, Республика Татарстан, Казань, улица Профессора Камая, 8",https://www.avito.ru/kazan/kvartiry/2-k_kvartira_68_m_514_et._1429511192,14.0,   Вчера 10:05  
"2-к квартира, 72 м2, 5/9 эт.",5600000,77777.78,72.0,"Проспект Победы 1.4 км, микрорайон Горки-3, Казань, Республика Татарстан, Дубравная улица, 14",https://www.avito.ru/kazan/kvartiry/2-k_kvartira_72_m_59_et._925555884,9.0,   Вчера 12:16  
"1-к квартира, 49.9 м2, 2/6 эт.",5700000,114228.46,49.9,"Суконная слобода, Спартаковская, д. 14",https://www.avito.ru/kazan/kvartiry/1-k_kvartira_49.9_m_26_et._1282828050,6.0,   Вчера 19:59  
"2-к квартира, 46 м2, 5/5 эт.",5700000,123913.04,46.0,"Площадь Тукая 200 м, Республика Татарстан, Казань, Университетская улица, 12/23 В",https://www.avito.ru/kazan/kvartiry/2-k_kvartira_46_m_55_et._1187240661,5.0,   Вчера 11:12  
"2-к квартира, 75 м2, 12/24 эт.",5899000,78653.33,75.0,"Суконная слобода 4.2 км, ул. Сибирский тракт 13",https://www.avito.ru/kazan/kvartiry/2-k_kvartira_75_m_1224_et._1066928999,24.0,   Вчера 09:39  
"2-к квартира, 83 м2, 7/18 эт.",5950000,71686.75,83.0,"Площадь Тукая 600 м, Республика Татарстан, Казань, улица Адоратского, 1Б",https://www.avito.ru/kazan/kvartiry/2-k_kvartira_83_m_718_et._1388153243,18.0,   Вчера 22:04  
"2-к квартира, 83 м2, 7/18 эт.",5950000,71686.75,83.0,"Площадь Тукая 600 м, Республика Татарстан, Казань, улица Адоратского, 1Б",https://www.avito.ru/kazan/kvartiry/2-k_kvartira_83_m_718_et._1388153243,18.0,   Вчера 22:04  
"2-к квартира, 75 м2, 4/10 эт.",5950000,79333.33,75.0,"Суконная слобода, Шаляпина ул, 12",https://www.avito.ru/kazan/kvartiry/2-k_kvartira_75_m_410_et._1442715795,10.0,   Вчера 17:22  
"2-к квартира, 74.2 м2, 6/9 эт.",5990000,80727.76,74.2,"Суконная слобода 300 м, Казань, Республика Татарстан, улица Шаляпина, 12",https://www.avito.ru/kazan/kvartiry/2-k_kvartira_74.2_m_69_et._1156077420,9.0,   Вчера 16:04  
"2-к квартира, 89 м2, 19/23 эт.",5999000,67404.49,89.0,"Суконная слобода 1 км, Казань, Республика Татарстан, улица Павлюхина, 110 В",https://www.avito.ru/kazan/kvartiry/2-k_kvartira_89_m_1923_et._1565434537,23.0,   Вчера 15:54  
"2-к квартира, 70 м2, 7/19 эт.",6100000,87142.86,70.0,"Суконная слобода 3.2 км, ул. Николая Ершова/Патриса Лумумбы, жилые дома",https://www.avito.ru/kazan/kvartiry/2-k_kvartira_70_m_719_et._1203762841,19.0,   Вчера 14:19  
"2-к квартира, 58 м2, 4/5 эт.",6200000,106896.55,58.0,"Площадь Тукая 1.2 км, Республика Татарстан, Казань, улица Сафьян, 6",https://www.avito.ru/kazan/kvartiry/2-k_kvartira_58_m_45_et._1641276315,5.0,   Вчера 15:54  
"2-к квартира, 55 м2, 6/8 эт.",6250000,113636.36,55.0,"Площадь Тукая 4.1 км, пр-кт. Альберта Камалеева д.26/12",https://www.avito.ru/kazan/kvartiry/2-k_kvartira_55_m_68_et._1139360200,8.0,   Вчера 15:25  
"2-к квартира, 74 м2, 8/10 эт.",6315500,85344.59,74.0,"Суконная слобода 600 м, Республика Татарстан, Казань, улица Тихомирнова, 1",https://www.avito.ru/kazan/kvartiry/2-k_kvartira_74_m_810_et._1488506242,10.0,   Вчера 17:17  
"2-к квартира, 82 м2, 12/16 эт.",6450000,78658.54,82.0,"Площадь Тукая 900 м, Республика Татарстан, Казань, Роторная улица, 27 В",https://www.avito.ru/kazan/kvartiry/2-k_kvartira_82_m_1216_et._1602943481,16.0,   Вчера 19:32  
"2-к квартира, 82 м2, 12/16 эт.",6450000,78658.54,82.0,"Площадь Тукая 900 м, Республика Татарстан, Казань, Роторная улица, 27 В",https://www.avito.ru/kazan/kvartiry/2-k_kvartira_82_m_1216_et._1602943481,16.0,   Вчера 19:32  
"2-к квартира, 80 м2, 13/14 эт.",6500000,81250.0,80.0,"Горки 1.1 км, Отрадная, 48",https://www.avito.ru/kazan/kvartiry/2-k_kvartira_80_m_1314_et._1283488934,14.0,   Сегодня 08:06  
"2-к квартира, 66 м2, 13/19 эт.",6500000,98484.85,66.0,"Суконная слобода 4.4 км, Республика Татарстан, Казань, Сибирский тракт, 23Б",https://www.avito.ru/kazan/kvartiry/2-k_kvartira_66_m_1319_et._1641266940,19.0,   Вчера 16:50  
"2-к квартира, 68 м2, 24/25 эт.",6500000,95588.24,68.0,"Площадь Тукая 500 м, Щербаковский пер., д. 7",https://www.avito.ru/kazan/kvartiry/2-k_kvartira_68_m_2425_et._706995171,25.0,   Вчера 13:45  
"2-к квартира, 70 м2, 21/22 эт.",6600000,94285.71,70.0,"Аметьево 1 км, Казань, Республика Татарстан, Гвардейская улица, 59А",https://www.avito.ru/kazan/kvartiry/2-k_kvartira_70_m_2122_et._1104976132,22.0,   Вчера 19:53  
"2-к квартира, 56 м2, 6/12 эт.",6600000,117857.14,56.0,"Площадь Тукая 1 км, Республика Татарстан, Казань, Чистопольская улица, 36",https://www.avito.ru/kazan/kvartiry/2-k_kvartira_56_m_612_et._1662546981,12.0,   Вчера 17:29  
"1-к квартира, 69 м2, 14/22 эт.",6630000,96086.96,69.0,"Площадь Тукая 500 м, Щербаковский пер., д. 7",https://www.avito.ru/kazan/kvartiry/1-k_kvartira_69_m_1422_et._937592293,22.0,   Вчера 17:09  
"2-к квартира, 71 м2, 3/10 эт.",6670000,93943.66,71.0,"Суконная слобода, Николая Ершова улица, 62 В",https://www.avito.ru/kazan/kvartiry/2-k_kvartira_71_m_310_et._1415446255,10.0,   Вчера 13:19  
"2-к квартира, 70 м2, 6/6 эт.",6700000,95714.29,70.0,"Площадь Тукая 500 м, Казань, Республика Татарстан, улица Зайни Султана, 8",https://www.avito.ru/kazan/kvartiry/2-k_kvartira_70_m_66_et._1666245415,6.0,   Вчера 12:36  
"2-к квартира, 77.8 м2, 4/19 эт.",6710000,86246.79,77.8,"Суконная слобода 3.5 км, ул. Николая Ершова, д. 70 В",https://www.avito.ru/kazan/kvartiry/2-k_kvartira_77.8_m_419_et._1606151635,19.0,   Вчера 23:33  
"1-к квартира, 65.1 м2, 4/5 эт.",6835500,105000.0,65.1,"Площадь Тукая 600 м, ул Татарстан 14",https://www.avito.ru/kazan/kvartiry/1-k_kvartira_65.1_m_45_et._1043127576,5.0,   Вчера 12:46  
"2-к квартира, 74 м2, 1/4 эт.",6990000,94459.46,74.0,"Кремлёвская, Баумана, 26",https://www.avito.ru/kazan/kvartiry/2-k_kvartira_74_m_14_et._1059952561,4.0,   Вчера 20:09  
"2-к квартира, 67.4 м2, 2/5 эт.",6999000,103842.73,67.4,"Площадь Тукая 600 м, Республика Татарстан, Казань, улица Николая Столбова",https://www.avito.ru/kazan/kvartiry/2-k_kvartira_67.4_m_25_et._1395172100,5.0,   Вчера 11:16  
"2-к квартира, 86 м2, 6/6 эт.",7099000,82546.51,86.0,"Площадь Тукая, Фатыха Карима 20",https://www.avito.ru/kazan/kvartiry/2-k_kvartira_86_m_66_et._1116051849,6.0,   Вчера 17:42  
"2-к квартира, 86 м2, 6/6 эт.",7099000,82546.51,86.0,"Площадь Тукая, Фатыха Карима 20",https://www.avito.ru/kazan/kvartiry/2-k_kvartira_86_m_66_et._1116051849,6.0,   Вчера 17:42  
"2-к квартира, 67 м2, 5/9 эт.",7300000,108955.22,67.0,"Суконная слобода 1.4 км, ул. Достоевского 66/17",https://www.avito.ru/kazan/kvartiry/2-k_kvartira_67_m_59_et._862353048,9.0,   Вчера 17:18  
"2-к квартира, 65 м2, 11/17 эт.",7500000,115384.62,65.0,"Площадь Тукая 900 м, Казань, Республика Татарстан, улица Сибгата Хакима, 7",https://www.avito.ru/kazan/kvartiry/2-k_kvartira_65_m_1117_et._1339311447,17.0,   Вчера 16:49  
"2-к квартира, 129 м2, 16/35 эт.",7600000,58914.73,129.0,"Суконная слобода, Альберта Камалеева пр-кт, 1",https://www.avito.ru/kazan/kvartiry/2-k_kvartira_129_m_1635_et._884308481,35.0,   Вчера 14:43  
"2-к квартира, 65 м2, 18/22 эт.",7600000,116923.08,65.0,"Суконная слобода 1 км, ул. Павлюхина 110 В",https://www.avito.ru/kazan/kvartiry/2-k_kvartira_65_m_1822_et._802839304,22.0,   Вчера 12:12  
"2-к квартира, 70 м2, 4/12 эт.",7670000,109571.43,70.0,"Суконная слобода 500 м, Казань, Республика Татарстан, улица Павлюхина, 37",https://www.avito.ru/kazan/kvartiry/2-k_kvartira_70_m_412_et._1369367088,12.0,   Вчера 15:54  
"2-к квартира, 79.1 м2, 6/18 эт.",7672700,97000.0,79.1,"Суконная слобода 500 м, ул. Петербургская, д. 64",https://www.avito.ru/kazan/kvartiry/2-k_kvartira_79.1_m_618_et._1006330032,18.0,   Вчера 17:30  
"2-к квартира, 65 м2, 9/10 эт.",7800000,120000.0,65.0,"Аметьево 900 м, Казань, Республика Татарстан, Спартаковская улица, 88Б",https://www.avito.ru/kazan/kvartiry/2-k_kvartira_65_m_910_et._1584787593,10.0,   Вчера 15:20  
"2-к квартира, 80 м2, 5/10 эт.",7900000,98750.0,80.0,"Суконная слобода 2.9 км, ул Курская, 27",https://www.avito.ru/kazan/kvartiry/2-k_kvartira_80_m_510_et._828978108,10.0,   Вчера 09:46  
"1-к квартира, 42 м2, 4/5 эт.",7990000,190238.1,42.0,"Кремлёвская, Дзержинского ул, 6",https://www.avito.ru/kazan/kvartiry/1-k_kvartira_42_m_45_et._1310780605,5.0,   Вчера 13:10  
"1-к квартира, 57.2 м2, 3/5 эт.",8850000,154720.28,57.2,"Суконная слобода, Волкова, д.7/29",https://www.avito.ru/kazan/kvartiry/1-k_kvartira_57.2_m_35_et._1631170861,5.0,   Вчера 13:44  
"2-к квартира, 56 м2, 3/6 эт.",9100000,162500.0,56.0,"Проспект Победы 1.7 км, микрорайон Горки-3, Казань, Республика Татарстан, Дубравная улица, 2Д",https://www.avito.ru/kazan/kvartiry/2-k_kvartira_56_m_36_et._1245736084,6.0,   Вчера 16:48  
"1-к квартира, 53 м2, 17/23 эт.",9150000,172641.51,53.0,"Суконная слобода 500 м, Казань, Республика Татарстан, Петербургская улица, 64",https://www.avito.ru/kazan/kvartiry/1-k_kvartira_53_m_1723_et._1511864775,23.0,   Вчера 17:16  
"1-к квартира, 53 м2, 17/23 эт.",9150000,172641.51,53.0,"Суконная слобода 500 м, Казань, Республика Татарстан, Петербургская улица, 64",https://www.avito.ru/kazan/kvartiry/1-k_kvartira_53_m_1723_et._1511864775,23.0,   Вчера 17:16  
"2-к квартира, 123 м2, 17/37 эт.",9200000,74796.75,123.0,"Суконная слобода 3.1 км, Казань, Республика Татарстан, проспект Альберта Камалеева, 1",https://www.avito.ru/kazan/kvartiry/2-k_kvartira_123_m_1737_et._1586058382,37.0,   Вчера 14:03  
"2-к квартира, 103 м2, 9/10 эт.",10550000,102427.18,103.0,"Площадь Тукая 900 м, Республика Татарстан, Казань, улица Курашова, 20",https://www.avito.ru/kazan/kvartiry/2-k_kvartira_103_m_910_et._1456092575,10.0,   Вчера 17:44  
"2-к квартира, 90 м2, 17/17 эт.",10800000,120000.0,90.0,"Суконная слобода 200 м, Казань, Республика Татарстан, улица Петербургская, 65а",https://www.avito.ru/kazan/kvartiry/2-k_kvartira_90_m_1717_et._1064677314,17.0,   Сегодня 09:03  
